,website,country,category,subcategory,price,brand,form,type,rating,count of ratings,Cluster
6387,Amazon,India,hair,hairmask,5.388,HERBTONIQ,powder,all,4.86649383769435,0,cyan
6388,Amazon,India,hair,hairmask,2.688,IYUSH Herbal Ayurveda,powder,all,4.86649383769435,0,cyan
6389,Amazon,India,hair,hairmask,2.9949600000000003,IYUSH Herbal Ayurveda,powder,all,4.86649383769435,0,cyan
6390,Amazon,India,hair,hairmask,4.788,Juicy Treat,powder,all,4.86649383769435,0,cyan
6391,Amazon,India,hair,hairmask,1.86,Khadi Ark,powder,all,4.86649383769435,0,cyan
6392,Amazon,India,hair,hairmask,3.588,Kmax,powder,all,4.86649383769435,0,cyan
6393,Amazon,India,hair,hairmask,4.692,LAUGHA,powder,all,4.86649383769435,0,cyan
6394,Amazon,India,hair,hairmask,4.188,LB LEBOTANIQUES,powder,all,4.86649383769435,0,cyan
6395,Amazon,India,hair,hairmask,4.212,LB LEBOTANIQUES,powder,all,4.86649383769435,0,cyan
6396,Amazon,India,hair,hairmask,18.0,Mother Sparsh,powder,hairfall,4.86649383769435,0,cyan
6397,Amazon,India,hair,hairmask,3.84,Myherb,powder,all,4.86649383769435,0,cyan
6398,Amazon,India,hair,hairmask,3.588,NAKE ORGANICA,powder,all,4.86649383769435,0,cyan
6399,Amazon,India,hair,hairmask,8.532,NATURAL AND HERBAL PRODUCTS,powder,all,4.86649383769435,0,cyan
6400,Amazon,India,hair,hairmask,1.9080000000000001,NATURENNA,powder,normal,4.86649383769435,0,cyan
6401,Amazon,India,hair,hairmask,8.388,Omved,powder,all,4.86649383769435,0,cyan
6402,Amazon,India,hair,hairmask,5.4,Online Quality Store,powder,all,4.86649383769435,0,cyan
6403,Amazon,India,hair,hairmask,5.4,PANCHKARMA AYURVEDA,powder,hairfall,4.86649383769435,0,cyan
6404,Amazon,India,hair,hairmask,1.74,Rapoonzel Herbals,powder,all,4.86649383769435,0,cyan
6405,Amazon,India,hair,hairmask,4.74,STAMIO,powder,normal,4.86649383769435,0,cyan
6406,Amazon,India,hair,hairmask,2.94,TATVIK Bath & Body Ayurveda handcrafted for the Soul,powder,all,4.86649383769435,0,cyan
6407,Amazon,India,hair,shampoo,4.128,The Forest Herbs Natural Care From Nature,powder,all,4.86649383769435,1017,cyan
6408,Amazon,India,hair,hairmask,3.588,The Tribe Concepts,powder,all,4.86649383769435,0,cyan
6409,Amazon,India,hair,hairmask,5.841,The Tribe Concepts,powder,all,4.86649383769435,0,cyan
6410,Amazon,India,hair,hairmask,2.2680000000000002,Toppik,powder,all,4.86649383769435,0,cyan
6411,Amazon,India,hair,hairmask,4.788,TRU HAIR,powder,all,4.86649383769435,0,cyan
6412,Amazon,India,hair,hairmask,3.108,Vedix,powder,all,4.86649383769435,0,cyan
6413,Amazon,India,hair,hairmask,4.788,Vedix,powder,all,4.86649383769435,0,cyan
6414,Amazon,India,hair,hairmask,7.764,Women's Theory,powder,all,4.86649383769435,0,cyan
6415,Amazon,India,hair,shampoo,6.588,Biolage,solid,all,4.86649383769435,2694,cyan
6416,Amazon,India,hair,conditioner,27.3741712213368,Earth Rhythm,solid,all,4.0,0,dark purple
6417,Amazon,India,hair,shampoo,7.2,Earthy Sapo,solid,all,4.86649383769435,1078,cyan
6418,Amazon,India,hair,shampoo,7.74,Earthy Sapo,solid,all,4.86649383769435,2413,cyan
6419,Amazon,India,hair,shampoo,27.3741712213368,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,solid,damaged,4.86649383769435,6205,cyan
6420,Amazon,India,hair,hairmask,3.84,Online Quality Store,solid,all,4.86649383769435,0,cyan
6421,Amazon,India,hair,hairmask,6.48,Online Quality Store,solid,all,4.86649383769435,0,cyan
6422,Amazon,India,hair,hairmask,7.368,Online Quality Store,solid,all,4.86649383769435,0,cyan
6423,Amazon,India,hair,hairmask,13.188,AlfaParf,other,damaged,4.86649383769435,0,cyan
6424,Amazon,India,hair,hairmask,15.552,AlfaParf,other,damaged,4.86649383769435,0,cyan
6425,Amazon,India,hair,hairmask,9.588000000000001,Arganik,other,all,4.86649383769435,0,cyan
6426,Amazon,India,hair,hairmask,3.588,ARVESSA PROFESSIONAL,other,all,4.86649383769435,0,cyan
6427,Amazon,India,hair,shampoo,8.4,AUDORA,other,all,4.86649383769435,46,cyan
6428,Amazon,India,hair,hairmask,4.2,Biolage,other,dry,4.86649383769435,0,cyan
6429,Amazon,India,hair,oil,0.912,DABUR,other,thick,4.86649383769435,0,cyan
6430,Amazon,India,hair,shampoo,27.3741712213368,DABUR,other,all,4.86649383769435,13926,cyan
6431,Amazon,India,hair,conditioner,16.2,De fabulous,other,normal,4.0,0,dark purple
6432,Amazon,India,hair,hairmask,2.658,DHI,other,damaged,4.86649383769435,0,cyan
6433,Amazon,India,hair,shampoo,2.04,Generic,other,all,4.86649383769435,0,cyan
6434,Amazon,India,hair,hairmask,3.588,Godrej,other,all,4.86649383769435,0,cyan
6435,Amazon,India,hair,shampoo,2.46,Himalaya,other,all,4.86649383769435,53,cyan
6436,Amazon,India,hair,shampoo,0.588,Hunky Dory,other,all,4.86649383769435,9,cyan
6437,Amazon,India,hair,hairmask,4.74,Kama Ayurveda,other,all,4.86649383769435,0,cyan
6438,Amazon,India,hair,hairmask,6.72,Kama Ayurveda,other,all,4.86649383769435,0,cyan
6439,Amazon,India,hair,shampoo,3.228,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,995,cyan
6440,Amazon,India,hair,hairmask,4.128,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,0,cyan
6441,Amazon,India,hair,hairmask,4.128,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,damaged,4.86649383769435,0,cyan
6442,Amazon,India,hair,hairmask,4.128,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,damaged,4.86649383769435,0,cyan
6443,Amazon,India,hair,shampoo,4.188,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,2412,cyan
6444,Amazon,India,hair,hairmask,4.408200000000001,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,0,cyan
6445,Amazon,India,hair,hairmask,4.408200000000001,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,0,cyan
6446,Amazon,India,hair,hairmask,4.408200000000001,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,0,cyan
6447,Amazon,India,hair,shampoo,5.5440000000000005,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,hairfall,4.86649383769435,51,cyan
6448,Amazon,India,hair,hairmask,9.9,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,all,4.86649383769435,0,cyan
6449,Amazon,India,hair,hairmask,10.32,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,fine,4.86649383769435,0,cyan
6450,Amazon,India,hair,hairmask,17.64,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,damaged,4.86649383769435,0,cyan
6451,Amazon,India,hair,shampoo,27.3741712213368,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,dry,4.86649383769435,1965,cyan
6452,Amazon,India,hair,shampoo,27.3741712213368,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,"damaged, dry",4.86649383769435,7023,cyan
6453,Amazon,India,hair,shampoo,27.3741712213368,L'Orï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,other,hairfall,4.86649383769435,3451,cyan
6454,Amazon,India,hair,shampoo,6.072,Lotus Organics+,other,all,4.86649383769435,82,cyan
6455,Amazon,India,hair,shampoo,9.588000000000001,Luster,other,all,4.86649383769435,28,cyan
6456,Amazon,India,hair,shampoo,3.684,Mamaearth,other,all,4.86649383769435,508,cyan
6457,Amazon,India,hair,shampoo,4.376040000000001,Man Matters,other,all,4.86649383769435,157,cyan
6458,Amazon,India,hair,hairmask,2.028,Marc Anthony,other,"dry, curly, damaged",4.86649383769435,0,cyan
6459,Amazon,India,hair,shampoo,7.74,Matrix,other,all,4.86649383769435,3517,cyan
6460,Amazon,India,hair,shampoo,27.3741712213368,Matrix,other,all,4.86649383769435,5506,cyan
6461,Amazon,India,hair,shampoo,5.184,Nuzen,other,all,4.86649383769435,58,cyan
6462,Amazon,India,hair,shampoo,4.308,Oriental botanics,other,all,4.86649383769435,112,cyan
6463,Amazon,India,hair,hairmask,1.248,Ornaskin,other,all,4.86649383769435,0,cyan
6464,Amazon,India,hair,hairmask,3.0,Pink Root,other,normal,4.86649383769435,0,cyan
6465,Amazon,India,hair,hairmask,3.408,Pink Root,other,all,4.86649383769435,0,cyan
6466,Amazon,India,hair,hairmask,4.404,Pink Root,other,all,4.86649383769435,0,cyan
6467,Amazon,India,hair,shampoo,5.988,Pure Nutrition,other,dull,4.86649383769435,8,cyan
6468,Amazon,India,hair,shampoo,7.188,Raaga Professional,other,all,4.86649383769435,448,cyan
6469,Amazon,India,hair,hairmask,5.316,Rustic Earth,other,all,4.86649383769435,0,cyan
6470,Amazon,India,hair,hairmask,1.3920000000000001,Schwarzkopf Professional,other,dry,4.86649383769435,0,cyan
6471,Amazon,India,hair,hairmask,1.3920000000000001,Schwarzkopf Professional,other,normal,4.86649383769435,0,cyan
6472,Amazon,India,hair,hairmask,1.3920000000000001,Schwarzkopf Professional,other,dry,4.86649383769435,0,cyan
6473,Amazon,India,hair,hairmask,7.944,Schwarzkopf Professional,other,normal,4.86649383769435,0,cyan
6474,Amazon,India,hair,hairmask,3.588,Shreeyas,other,all,4.86649383769435,0,cyan
6475,Amazon,India,hair,oil,1.44,Steelbird,other,all,4.86649383769435,0,cyan
6476,Amazon,India,hair,shampoo,3.24,Sunsilk,other,wavy,4.86649383769435,4369,cyan
6477,Amazon,India,hair,hairmask,1.188,The Wellness Shop,other,normal,4.86649383769435,0,cyan
6478,Amazon,India,hair,hairmask,7.2,Toppik,other,all,4.86649383769435,0,cyan
6479,Amazon,India,hair,hairmask,7.848,Toppik,other,all,4.86649383769435,0,cyan
6480,Amazon,India,hair,hairmask,4.376040000000001,WELLA,other,dry,4.86649383769435,0,cyan
6481,Amazon,India,hair,hairmask,10.5,WELLA,other,dry,4.86649383769435,0,cyan
6482,Amazon,India,lips,lipliner,97.668,Almay,crayon,all,4.5,3,green
6483,Amazon,India,lips,lipgloss,3.996,ARRX,crayon,all,2.2,4,dark blue
6484,Amazon,India,lips,lipstick,6.348,AVON,crayon,all,4.86649383769435,0,cyan
6485,Amazon,India,lips,lipstick,1.98,Blue Heaven,crayon,all,4.0,138,dark purple
6486,Amazon,India,lips,lipstick,8.388,BlushBee Organic Beauty,crayon,all,4.0,109,dark purple
6487,Amazon,India,lips,lipstick,8.388,BlushBee Organic Beauty,crayon,all,4.0,109,dark purple
6488,Amazon,India,lips,lipstick,8.388,BlushBee Organic Beauty,crayon,all,4.0,109,dark purple
6489,Amazon,India,lips,lipstick,8.388,BlushBee Organic Beauty,crayon,all,4.0,109,dark purple
6490,Amazon,India,lips,lipgloss,8.388,BlushBee Organic Beauty,crayon,all,4.0,109,dark purple
6491,Amazon,India,lips,lipliner,5.988,ClubComfort,crayon,all,4.0,1,dark purple
6492,Amazon,India,lips,lipstick,4.188,Colorbar,crayon,all,3.9,737,dark purple
6493,Amazon,India,lips,lipstick,9.0,Colorbar,crayon,all,4.86649383769435,0,cyan
6494,Amazon,India,lips,lipstick,15.588000000000001,Colorbar,crayon,all,4.86649383769435,0,cyan
6495,Amazon,India,lips,lipstick,15.588000000000001,Colorbar,crayon,all,4.86649383769435,0,cyan
6496,Amazon,India,lips,lipliner,27.3741712213368,Coloressence,crayon,all,3.5,28,dark blue
6497,Amazon,India,lips,lipliner,23.400000000000002,COSLUXE UCANBE,crayon,all,1.0,1,dark blue
6498,Amazon,India,lips,lipstick,5.988,EARTH HEAVEN,crayon,all,1.0,1,dark blue
6499,Amazon,India,lips,lipstick,5.988,EARTH HEAVEN,crayon,all,2.4,3,dark blue
6500,Amazon,India,lips,lipgloss,4.788,Faces,crayon,all,3.9,3,dark purple
6501,Amazon,India,lips,lipbalm,2.1,FACESCANADA,crayon,all,3.5,37,dark blue
6502,Amazon,India,lips,lipstick,3.588,FACESCANADA,crayon,all,3.9,5489,dark purple
6503,Amazon,India,lips,lipstick,3.588,FACESCANADA,crayon,all,3.9,5489,dark purple
6504,Amazon,India,lips,lipgloss,3.588,FACESCANADA,crayon,all,3.9,5496,dark purple
6505,Amazon,India,lips,lipliner,3.588,FACESCANADA,crayon,all,3.9,5496,dark purple
6506,Amazon,India,lips,lipgloss,5.388,Generic,crayon,all,3.2,20,dark blue
6507,Amazon,India,lips,lipliner,7.188,Generic,crayon,all,2.0,1,dark blue
6508,Amazon,India,lips,lipgloss,13.188,Generic,crayon,all,5.0,1,cyan
6509,Amazon,India,lips,lipliner,46.872,Generic,crayon,all,4.86649383769435,0,cyan
6510,Amazon,India,lips,lipstick,5.988,Girls Choice,crayon,all,4.0,5,dark purple
6511,Amazon,India,lips,lipgloss,3.588,Glam 21,crayon,all,1.0,1,dark blue
6512,Amazon,India,lips,lipgloss,3.588,Glam 21,crayon,all,4.86649383769435,0,cyan
6513,Amazon,India,lips,lipliner,27.3741712213368,Glam 21,crayon,all,4.86649383769435,0,cyan
6514,Amazon,India,lips,lipgloss,9.588000000000001,GORGY,crayon,combination,4.1,186,dark purple
6515,Amazon,India,lips,lipstick,6.588,GREVILLAE,crayon,all,2.2,9,dark blue
6516,Amazon,India,lips,lipstick,5.988,Groovs,crayon,all,4.86649383769435,0,cyan
6517,Amazon,India,lips,lipstick,5.988,HUDA GIRL,crayon,all,3.1,61,dark blue
6518,Amazon,India,lips,lipstick,5.988,HUDA GIRL,crayon,all,3.1,31,dark blue
6519,Amazon,India,lips,lipliner,5.988,HUDACRUSH,crayon,all,3.2,6,dark blue
6520,Amazon,India,lips,lipstick,3.0,Iba,crayon,all,3.8,6140,dark purple
6521,Amazon,India,lips,lipstick,4.2,Iba,crayon,all,3.9,1374,dark purple
6522,Amazon,India,lips,lipstick,6.0,Iba,crayon,all,4.7,7,cyan
6523,Amazon,India,lips,lipstick,7.188,Iba,crayon,all,4.0,34,dark purple
6524,Amazon,India,lips,lipstick,9.0,Iba,crayon,all,3.8,34,dark purple
6525,Amazon,India,lips,lipstick,0.9,IF RAMBLE,crayon,all,3.6,63,dark blue
6526,Amazon,India,lips,lipstick,5.988,KAIASHA,crayon,all,5.0,1,cyan
6527,Amazon,India,lips,lipstick,8.388,Kamz,crayon,all,5.0,1,cyan
6528,Amazon,India,lips,lipstick,5.988,KING EYEBALL.,crayon,all,1.5,2,dark blue
6529,Amazon,India,lips,lipgloss,3.588,Kiss Beauty,crayon,all,4.0,5,dark purple
6530,Amazon,India,lips,lipgloss,3.588,Kiss Beauty,crayon,all,4.0,5,dark purple
6531,Amazon,India,lips,lipgloss,3.588,Kiss Beauty,crayon,all,4.0,5,dark purple
6532,Amazon,India,lips,lipgloss,3.588,Kiss Beauty,crayon,all,4.0,5,dark purple
6533,Amazon,India,lips,lipgloss,3.588,Kiss Beauty,crayon,all,4.0,5,dark purple
6534,Amazon,India,lips,lipstick,2.148,MAGIC GIRL,crayon,all,4.86649383769435,0,cyan
6535,Amazon,India,lips,lipstick,7.188,Mamaearth,crayon,all,3.8,120,dark purple
6536,Amazon,India,lips,lipstick,2.388,MARS,crayon,all,4.1,6,dark purple
6537,Amazon,India,lips,lipliner,2.748,MARS,crayon,all,4.0,1460,dark purple
6538,Amazon,India,lips,lipstick,2.748,MARS,crayon,all,4.0,1273,dark purple
6539,Amazon,India,lips,lipstick,5.364,MARS,crayon,all,4.2,419,dark purple
6540,Amazon,India,lips,lipstick,5.364,MARS,crayon,all,4.1,340,dark purple
6541,Amazon,India,lips,lipstick,3.588,Maybelline,crayon,all,4.1,3453,dark purple
6542,Amazon,India,lips,lipstick,3.588,Maybelline,crayon,all,4.2,144,dark purple
6543,Amazon,India,lips,lipstick,3.588,Maybelline,crayon,all,4.1,3453,dark purple
6544,Amazon,India,lips,lipliner,3.948,Maybelline,crayon,all,4.1,3455,dark purple
6545,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.1,286,dark purple
6546,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.1,2224,dark purple
6547,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.1,2716,dark purple
6548,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.2,1774,dark purple
6549,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.0,2272,dark purple
6550,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.0,17643,yellow
6551,Amazon,India,lips,lipstick,3.948,Maybelline,crayon,all,4.0,17643,yellow
6552,Amazon,India,lips,lipgloss,3.948,Maybelline,crayon,all,4.1,3455,dark purple
6553,Amazon,India,lips,lipliner,8.388,Maybelline,crayon,all,4.3,4691,dark purple
6554,Amazon,India,lips,lipgloss,9.588000000000001,Memake,crayon,all,4.86649383769435,0,cyan
6555,Amazon,India,lips,lipgloss,9.588000000000001,Memake,crayon,all,4.86649383769435,0,cyan
6556,Amazon,India,lips,lipstick,3.588,Miss Rose,crayon,all,3.1,18,dark blue
6557,Amazon,India,lips,lipliner,4.788,Miss Rose,crayon,all,2.4,8,dark blue
6558,Amazon,India,lips,lipgloss,4.788,Miss Rose,crayon,all,4.86649383769435,0,cyan
6559,Amazon,India,lips,lipgloss,4.788,Miss Rose,crayon,all,4.86649383769435,0,cyan
6560,Amazon,India,lips,lipstick,8.34,MyGlamm,crayon,all,3.7,46,dark purple
6561,Amazon,India,lips,lipstick,8.388,MyGlamm,crayon,all,4.0,83,dark purple
6562,Amazon,India,lips,lipstick,8.388,PINNER,crayon,all,4.0,8,dark purple
6563,Amazon,India,lips,lipstick,5.089799999999999,Plum,crayon,all,4.5,16,cyan
6564,Amazon,India,lips,lipstick,7.8,PRAUSH BEAUTY,crayon,all,4.7,97,cyan
6565,Amazon,India,lips,lipliner,65.988,Prestige,crayon,all,4.86649383769435,0,green
6566,Amazon,India,lips,lipliner,71.988,Prestige,crayon,all,4.86649383769435,0,green
6567,Amazon,India,lips,lipliner,4.2,RENEE,crayon,all,5.0,8,cyan
6568,Amazon,India,lips,lipstick,5.988,RENEE,crayon,all,3.9,4577,dark purple
6569,Amazon,India,lips,lipstick,6.6000000000000005,RENEE,crayon,all,4.1,61,dark purple
6570,Amazon,India,lips,lipstick,9.0,RENEE,crayon,all,4.2,21515,yellow
6571,Amazon,India,lips,lipstick,9.0,RENEE,crayon,all,4.2,21515,yellow
6572,Amazon,India,lips,lipliner,9.0,RENEE,crayon,all,4.2,21545,yellow
6573,Amazon,India,lips,lipstick,18.0,RENEE,crayon,all,4.2,21515,yellow
6574,Amazon,India,lips,lipstick,9.588000000000001,REVLON,crayon,all,4.0,138,dark purple
6575,Amazon,India,lips,lipstick,5.988,RONZILLE,crayon,all,4.7,3,cyan
6576,Amazon,India,lips,lipstick,9.588000000000001,RONZILLE,crayon,all,4.2,14,dark purple
6577,Amazon,India,lips,lipgloss,2.388,Safemum,crayon,all,4.86649383769435,0,cyan
6578,Amazon,India,lips,lipstick,3.588,SERY,crayon,all,3.9,26,dark purple
6579,Amazon,India,lips,lipliner,5.988,SERY,crayon,all,4.1,4,dark purple
6580,Amazon,India,lips,lipgloss,3.588,SHENY,crayon,all,4.86649383769435,0,cyan
6581,Amazon,India,lips,lipstick,1.548,Shryoan,crayon,all,4.0,3,dark purple
6582,Amazon,India,lips,lipstick,2.1,Shryoan,crayon,all,4.5,2,cyan
6583,Amazon,India,lips,lipbalm,2.388,Street Wear,crayon,all,4.2,8,dark purple
6584,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.8,2297,dark purple
6585,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.8,2297,dark purple
6586,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.8,2297,dark purple
6587,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.7,208,dark purple
6588,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.7,208,dark purple
6589,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.7,208,dark purple
6590,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.7,208,dark purple
6591,Amazon,India,lips,lipstick,2.988,SWISS BEAUTY,crayon,all,3.7,207,dark purple
6592,Amazon,India,lips,lipstick,2.988,SWISS BEAUTY,crayon,all,3.8,2295,dark purple
6593,Amazon,India,lips,lipstick,2.988,SWISS BEAUTY,crayon,all,3.7,207,dark purple
6594,Amazon,India,lips,lipstick,2.988,SWISS BEAUTY,crayon,all,3.8,2295,dark purple
6595,Amazon,India,lips,lipliner,2.988,SWISS BEAUTY,crayon,all,3.8,2297,dark purple
6596,Amazon,India,lips,lipbalm,5.988,URJUWANI,crayon,all,4.86649383769435,0,cyan
6597,Amazon,India,lips,lipgloss,3.588,VBA,crayon,all,5.0,1,cyan
6598,Amazon,India,lips,lipgloss,5.988,Winry,crayon,all,4.86649383769435,0,cyan
6599,Amazon,India,lips,lipbalm,2.988,Arata,cream,all,4.0,150,dark purple
6600,Amazon,India,lips,lipbalm,4.188,BabyChakra,cream,all,4.1,253,dark purple
6601,Amazon,India,lips,lipstick,6.78,BEGGIE,cream,all,4.86649383769435,0,cyan
6602,Sephora,India,lips,lipstain,23.400000000000002,Benefit Cosmetics,cream,all,4.05,5,dark purple
6603,Sephora,India,lips,lipstain,23.400000000000002,Benefit Cosmetics,cream,all,4.05,5,dark purple
6604,Amazon,India,lips,lipbalm,2.988,Biocule,cream,all,3.7,16,dark purple
6605,Amazon,India,lips,lipbalm,1.836,Biotique,cream,all,4.2,26305,yellow
6606,Amazon,India,lips,lipbalm,3.672,Biotique,cream,all,4.4,152,dark purple
6607,Amazon,India,lips,lipstick,1.5,Biotique Natural Makeup,cream,all,3.7,7434,dark purple
6608,Amazon,India,lips,lipstick,2.988,Biotique Natural Makeup,cream,all,3.9,55,dark purple
6609,Amazon,India,lips,lipstick,2.988,Biotique Natural Makeup,cream,all,3.7,460,dark purple
6610,Amazon,India,lips,lipgloss,5.4,Biotique Natural Makeup,cream,all,4.0,69,dark purple
6611,Amazon,India,lips,lipbalm,2.4,BLISCENT,cream,"combination, dry",3.9,63,dark purple
6612,ulta,USA,lips,lipstick,7.8432,BLK/OPL,cream,shimmer,4.5,16,cyan
6613,Amazon,India,lips,lipbalm,3.9,Blush Bunny Organies,cream,"combination, dry, normal",4.2,278,dark purple
6614,ulta,USA,lips,lipbalm,34.314,BOBBI BROWN,cream,natural,4.6,695,cyan
6615,ulta,USA,lips,lipbalm,34.314,BOBBI BROWN,cream,natural,5.0,1,cyan
6616,ulta,USA,lips,lipgloss,5.87256,Burt's Bees,cream,shimmer,4.7,346,cyan
6617,ulta,USA,lips,lipstick,27.4512,Clarins,cream,matte,4.7,39,cyan
6618,Amazon,India,lips,lipbalm,3.588,Clensta,cream,all,5.0,2,cyan
6619,ulta,USA,lips,lipgloss,18.6276,Clinique,cream,shimmer,4.5,223,cyan
6620,Amazon,India,lips,lipstick,14.4,Colorbar,cream,all,4.1,149,dark purple
6621,Amazon,India,lips,lipbalm,3.588,DEROL,cream,all,4.7,12,cyan
6622,ulta,USA,lips,lipstick,30.3924,Ere Perez,cream,cream,4.3,12,dark purple
6623,ulta,USA,lips,lipgloss,2.93136,Essence,cream,shimmer,4.3,4,dark purple
6624,Amazon,India,lips,lipstick,2.988,FACESCANADA,cream,all,3.9,4262,dark purple
6625,Amazon,India,lips,lipliner,2.988,FACESCANADA,cream,all,3.9,4265,dark purple
6626,ulta,USA,lips,lipgloss,14.706,florence by mills,cream,shimmer,4.3,88,dark purple
6627,Amazon,India,lips,lipbalm,2.4,Generic,cream,combination,4.86649383769435,0,cyan
6628,Amazon,India,lips,lipbalm,3.588,Generic,cream,all,4.86649383769435,0,cyan
