,website,country,category,subcategory,price,brand,form,type,rating,count of ratings
1847,Flipkart,India,body,perfume,1995.0,SKINN,liquid,all,4.5,1652
1848,Flipkart,India,body,perfume,548.0,SKINN BY TITAN,liquid,all,4.0,1941
1849,Flipkart,India,body,perfume,548.0,SKINN BY TITAN,liquid,all,4.1,371
1850,Flipkart,India,body,perfume,548.0,SKINN BY TITAN,liquid,all,3.9,1289
1851,Flipkart,India,body,perfume,548.0,SKINN BY TITAN,liquid,all,4.4,71
1852,Flipkart,India,body,perfume,1610.0,SKINN BY TITAN,liquid,all,4.3,2491
1853,Flipkart,India,body,perfume,2295.0,SKINN BY TITAN,liquid,all,4.86649383769435,0
1854,Flipkart,India,body,perfume,2500.0,SKINN BY TITAN,liquid,all,4.4,16550
1855,ulta,USA,body,perfume,2446.92,Smile Makers,liquid,all,4.86649383769435,0
1856,ulta,USA,body,perfume,1306.38,Soap & Glory,liquid,all,4.5,215
1857,Flipkart,India,body,perfume,376.0,Spruce Shave Club,liquid,all,4.5,7967
1858,Flipkart,India,body,perfume,449.0,Spruce Shave Club,liquid,all,4.4,155
1859,Flipkart,India,body,perfume,449.0,Spruce Shave Club,liquid,all,4.2,4636
1860,Flipkart,India,body,perfume,449.0,Spruce Shave Club,liquid,all,4.4,6386
1861,Flipkart,India,body,perfume,449.0,Spruce Shave Club,liquid,all,4.5,2645
1862,Flipkart,India,body,perfume,49.0,St Louis,liquid,all,4.4,17467
1863,Flipkart,India,body,perfume,49.0,St Louis,liquid,all,4.4,30086
1864,Flipkart,India,body,perfume,249.0,Sugandhim,liquid,all,4.3,117
1865,Flipkart,India,body,perfume,499.0,SUGAR DADDY,liquid,all,4.5,1854
1866,Flipkart,India,body,perfume,499.0,SUGAR DADDY,liquid,all,4.4,77844
1867,Flipkart,India,body,perfume,399.0,SUPERSTUD,liquid,all,4.4,58051
1868,Flipkart,India,body,perfume,537.0,Sweetheart,liquid,all,4.4,2502
1869,Flipkart,India,body,perfume,459.0,SYSPRO,liquid,all,4.5,5351
1870,Flipkart,India,body,perfume,459.0,SYSPRO,liquid,all,4.2,5908
1871,ulta,USA,body,perfume,2287.6,The Handmade Soap Co.,liquid,all,4.86649383769435,0
1872,ulta,USA,body,perfume,2451.0,The Handmade Soap Co.,liquid,all,4.86649383769435,0
1873,ulta,USA,body,perfume,2451.0,The Handmade Soap Co.,liquid,all,5.0,2
1874,ulta,USA,body,perfume,4493.5,The Handmade Soap Co.,liquid,all,4.86649383769435,0
1875,ulta,USA,body,perfume,4861.15,The Handmade Soap Co.,liquid,all,4.86649383769435,0
1876,ulta,USA,body,perfume,5719.0,The Handmade Soap Co.,liquid,all,4.86649383769435,0
1877,ulta,USA,body,perfume,6127.5,The Handmade Soap Co.,liquid,all,4.86649383769435,0
1878,Flipkart,India,body,perfume,215.0,The Man Company,liquid,all,3.9,1289
1879,Flipkart,India,body,perfume,275.0,The Man Company,liquid,all,4.2,2326
1880,Flipkart,India,body,perfume,275.0,The Man Company,liquid,all,4.6,284
1881,Flipkart,India,body,perfume,275.0,The Man Company,liquid,all,4.0,15
1882,Flipkart,India,body,perfume,299.0,The Man Company,liquid,all,4.1,144
1883,Flipkart,India,body,perfume,399.0,The Man Company,liquid,all,4.3,10
1884,Flipkart,India,body,perfume,411.0,The Man Company,liquid,all,4.5,2285
1885,Flipkart,India,body,perfume,411.0,The Man Company,liquid,all,4.4,58051
1886,Flipkart,India,body,perfume,431.0,The Man Company,liquid,all,3.8,8903
1887,Flipkart,India,body,perfume,449.0,The Man Company,liquid,all,4.5,2717
1888,Flipkart,India,body,perfume,492.0,The Man Company,liquid,all,4.5,135759
1889,Flipkart,India,body,perfume,527.0,The Man Company,liquid,all,3.8,6
1890,Flipkart,India,body,perfume,537.0,The Man Company,liquid,all,4.4,58
1891,Flipkart,India,body,perfume,714.0,The Man Company,liquid,all,4.3,307
1892,Flipkart,India,body,perfume,785.0,The Man Company,liquid,all,4.4,2441
1893,Flipkart,India,body,perfume,1019.0,The Man Company,liquid,all,4.3,8
1894,Sephora,India,body,perfume,5300.0,Tiffany & Co,liquid,all,4.21,15
1895,Sephora,India,body,perfume,7600.0,Tiffany & Co,liquid,all,4.17,14
1896,Sephora,India,body,perfume,7800.0,Tiffany & Co,liquid,all,4.13,7
1897,Sephora,India,body,perfume,8300.0,Tiffany & Co,liquid,all,4.11,6
1898,Sephora,India,body,perfume,10000.0,Tiffany & Co,liquid,all,4.3,27
1899,ulta,USA,body,perfume,7761.5,Tiffany & Co.,liquid,all,4.6,142
1900,ulta,USA,body,perfume,8251.7,Tiffany & Co.,liquid,all,4.5,351
1901,ulta,USA,body,perfume,9804.0,Tiffany & Co.,liquid,all,4.6,142
1902,ulta,USA,body,perfume,10049.1,Tiffany & Co.,liquid,all,4.5,603
1903,ulta,USA,body,perfume,10049.1,Tiffany & Co.,liquid,all,4.3,902
1904,ulta,USA,body,perfume,12663.5,Tiffany & Co.,liquid,all,4.3,902
1905,ulta,USA,body,perfume,4085.0,TOM FORD,liquid,all,3.9,13
1906,Sephora,India,body,perfume,9300.0,TOM FORD,liquid,all,4.07,4
1907,Sephora,India,body,perfume,9300.0,TOM FORD,liquid,all,4.02,2
1908,ulta,USA,body,perfume,9395.5,TOM FORD,liquid,all,4.3,546
1909,Sephora,India,body,perfume,9700.0,TOM FORD,liquid,all,4.02,2
1910,Sephora,India,body,perfume,9700.0,TOM FORD,liquid,all,4.16,13
1911,Sephora,India,body,perfume,9700.0,TOM FORD,liquid,all,4.47,43
1912,Sephora,India,body,perfume,9700.0,TOM FORD,liquid,all,4.01,2
1913,Sephora,India,body,perfume,9700.0,TOM FORD,liquid,all,4.27,25
1914,Sephora,India,body,perfume,10000.0,TOM FORD,liquid,all,4.17,14
1915,Sephora,India,body,perfume,11000.0,TOM FORD,liquid,all,4.24,15
1916,Sephora,India,body,perfume,11000.0,TOM FORD,liquid,all,4.28,18
1917,Sephora,India,body,perfume,11300.0,TOM FORD,liquid,all,4.05,5
1918,Sephora,India,body,perfume,11400.0,TOM FORD,liquid,all,4.01,2
1919,Sephora,India,body,perfume,11400.0,TOM FORD,liquid,all,4.42,33
1920,ulta,USA,body,perfume,12255.0,TOM FORD,liquid,all,4.86649383769435,0
1921,ulta,USA,body,perfume,12255.0,TOM FORD,liquid,all,4.6,12
1922,ulta,USA,body,perfume,12255.0,TOM FORD,liquid,all,4.3,557
1923,ulta,USA,body,perfume,14706.0,TOM FORD,liquid,all,3.7,17
1924,ulta,USA,body,perfume,14706.0,TOM FORD,liquid,all,4.6,420
1925,ulta,USA,body,perfume,14706.0,TOM FORD,liquid,all,4.5,777
1926,ulta,USA,body,perfume,14706.0,TOM FORD,liquid,all,4.3,600
1927,Sephora,India,body,perfume,16000.0,TOM FORD,liquid,all,4.02,2
1928,Sephora,India,body,perfume,16000.0,TOM FORD,liquid,all,4.01,2
1929,Sephora,India,body,perfume,16800.0,TOM FORD,liquid,all,4.19,14
1930,ulta,USA,body,perfume,17565.5,TOM FORD,liquid,all,3.0,4
1931,ulta,USA,body,perfume,17565.5,TOM FORD,liquid,all,4.6,365
1932,Sephora,India,body,perfume,18900.0,TOM FORD,liquid,all,4.4,37
1933,Sephora,India,body,perfume,22000.0,TOM FORD,liquid,all,4.03,2
1934,Sephora,India,body,perfume,22000.0,TOM FORD,liquid,all,4.3,25
1935,Sephora,India,body,perfume,23500.0,TOM FORD,liquid,all,4.31,27
1936,Sephora,India,body,perfume,24700.0,TOM FORD,liquid,all,4.21,13
1937,Sephora,India,body,perfume,24700.0,TOM FORD,liquid,all,4.25,13
1938,Sephora,India,body,perfume,2100.0,Too Faced,liquid,all,4.24,21
1939,Sephora,India,body,perfume,2450.0,Too Faced,liquid,all,4.28,21
1940,Sephora,India,body,perfume,2450.0,Too Faced,liquid,all,4.28,22
1941,Sephora,India,body,perfume,4000.0,Too Faced,liquid,all,4.02,3
1942,ulta,USA,body,perfume,10621.0,Tory Burch,liquid,all,4.6,78
1943,ulta,USA,body,perfume,857.03,Tree Hut,liquid,all,4.0,37
1944,ulta,USA,body,perfume,3995.13,Truly,liquid,all,3.7,26
1945,ulta,USA,body,perfume,3995.13,Truly,liquid,all,4.6,153
1946,ulta,USA,body,perfume,510.63,ULTA Beauty Collection,liquid,all,4.2,307
1947,ulta,USA,body,perfume,817.0,ULTA Beauty Collection,liquid,all,3.6,10
1948,ulta,USA,body,perfume,817.0,ULTA Beauty Collection,liquid,all,2.8,5
1949,ulta,USA,body,perfume,817.0,ULTA Beauty Collection,liquid,all,3.5,2
1950,ulta,USA,body,perfume,817.0,ULTA Beauty Collection,liquid,all,4.9,9
1951,ulta,USA,body,perfume,817.0,ULTA Beauty Collection,liquid,all,2.5,6
1952,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.0,2
1953,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.3,3
1954,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.1,16
1955,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,3.0,3
1956,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.7,3
1957,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,5.0,2
1958,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.5,2
1959,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,3.9,20
1960,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.5,20
1961,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.0,1
1962,ulta,USA,body,perfume,1634.0,ULTA Beauty Collection,liquid,all,4.2,42
1963,Flipkart,India,body,perfume,1370.0,UPSILON,liquid,all,4.2,40
1964,Flipkart,India,body,perfume,557.0,Ustraa,liquid,all,4.0,1752
1965,Flipkart,India,body,perfume,611.0,Ustraa,liquid,all,4.3,271
1966,Flipkart,India,body,perfume,611.0,Ustraa,liquid,all,4.0,1752
1967,ulta,USA,body,perfume,4902.0,Vacation,liquid,all,4.5,822
1968,ulta,USA,body,perfume,2859.5,Valentino,liquid,all,4.6,2813
1969,ulta,USA,body,perfume,2859.5,Valentino,liquid,all,4.8,5454
1970,ulta,USA,body,perfume,2859.5,Valentino,liquid,all,3.8,6
1971,ulta,USA,body,perfume,2859.5,Valentino,liquid,all,4.8,949
1972,ulta,USA,body,perfume,5065.4,Valentino,liquid,all,4.8,12
1973,ulta,USA,body,perfume,6944.5,Valentino,liquid,all,4.7,753
1974,ulta,USA,body,perfume,7843.2,Valentino,liquid,all,4.7,797
1975,ulta,USA,body,perfume,7843.2,Valentino,liquid,all,4.6,1191
1976,Sephora,India,body,perfume,9000.0,VALENTINO,liquid,all,4.54,50
1977,Sephora,India,body,perfume,9000.0,VALENTINO,liquid,all,4.23,19
1978,Sephora,India,body,perfume,9000.0,VALENTINO,liquid,all,4.36,33
1979,Sephora,India,body,perfume,9000.0,VALENTINO,liquid,all,4.47,34
1980,ulta,USA,body,perfume,9395.5,Valentino,liquid,all,4.7,253
1981,Sephora,India,body,perfume,9600.0,VALENTINO,liquid,all,4.18,15
1982,ulta,USA,body,perfume,10457.6,Valentino,liquid,all,4.7,998
1983,ulta,USA,body,perfume,10621.0,Valentino,liquid,all,4.7,342
1984,ulta,USA,body,perfume,10621.0,Valentino,liquid,all,4.8,949
1985,ulta,USA,body,perfume,10621.0,Valentino,liquid,all,4.8,5454
1986,ulta,USA,body,perfume,11192.9,Valentino,liquid,all,4.86649383769435,0
1987,ulta,USA,body,perfume,12745.2,Valentino,liquid,all,4.6,2813
1988,ulta,USA,body,perfume,12745.2,Valentino,liquid,all,4.7,1031
1989,ulta,USA,body,perfume,2614.4,Versace,liquid,all,4.6,66
1990,ulta,USA,body,perfume,2614.4,Versace,liquid,all,4.8,114
1991,ulta,USA,body,perfume,2614.4,Versace,liquid,all,4.4,17
1992,ulta,USA,body,perfume,5310.5,Versace,liquid,all,4.5,274
1993,ulta,USA,body,perfume,5310.5,Versace,liquid,all,4.6,409
1994,ulta,USA,body,perfume,5555.6,Versace,liquid,all,3.9,12
1995,ulta,USA,body,perfume,5964.1,Versace,liquid,all,4.7,647
1996,ulta,USA,body,perfume,6127.5,Versace,liquid,all,4.6,228
1997,ulta,USA,body,perfume,6127.5,Versace,liquid,all,4.7,475
1998,Sephora,India,body,perfume,6150.0,Versace,liquid,all,4.28,21
1999,Sephora,India,body,perfume,6900.0,Versace,liquid,all,4.18,15
2000,ulta,USA,body,perfume,6944.5,Versace,liquid,all,4.4,398
2001,ulta,USA,body,perfume,6944.5,Versace,liquid,all,4.6,1148
2002,ulta,USA,body,perfume,7189.6,Versace,liquid,all,4.5,909
2003,ulta,USA,body,perfume,7516.4,Versace,liquid,all,4.8,612
2004,Sephora,India,body,perfume,7700.0,Versace,liquid,all,4.13,10
2005,ulta,USA,body,perfume,7843.2,Versace,liquid,all,4.8,154
2006,ulta,USA,body,perfume,8006.6,Versace,liquid,all,4.5,380
2007,ulta,USA,body,perfume,8088.3,Versace,liquid,all,4.2,30
2008,ulta,USA,body,perfume,8741.9,Versace,liquid,all,4.6,491
2009,ulta,USA,body,perfume,9232.1,Versace,liquid,all,5.0,1
2010,Sephora,India,body,perfume,9800.0,Versace,liquid,all,4.16,8
2011,ulta,USA,body,perfume,9804.0,Versace,liquid,all,4.1,87
2012,ulta,USA,body,perfume,11846.5,Versace,liquid,all,4.6,345
2013,ulta,USA,body,perfume,2369.3,Viktor&Rolf,liquid,all,4.86649383769435,0
2014,ulta,USA,body,perfume,2859.5,Viktor&Rolf,liquid,all,4.8,9576
2015,ulta,USA,body,perfume,4575.2,Viktor&Rolf,liquid,all,4.6,29
2016,ulta,USA,body,perfume,6536.0,Viktor&Rolf,liquid,all,4.6,2306
2017,ulta,USA,body,perfume,7843.2,Viktor&Rolf,liquid,all,4.6,902
2018,ulta,USA,body,perfume,7843.2,Viktor&Rolf,liquid,all,4.8,476
2019,ulta,USA,body,perfume,10457.6,Viktor&Rolf,liquid,all,4.6,353
2020,ulta,USA,body,perfume,10457.6,Viktor&Rolf,liquid,all,4.5,705
2021,ulta,USA,body,perfume,11438.0,Viktor&Rolf,liquid,all,4.5,4100
2022,ulta,USA,body,perfume,14706.0,Viktor&Rolf,liquid,all,4.5,4100
2023,ulta,USA,body,perfume,15032.8,Viktor&Rolf,liquid,all,4.7,1061
2024,ulta,USA,body,perfume,17157.0,Viktor&Rolf,liquid,all,4.86649383769435,0
2025,ulta,USA,body,perfume,18300.8,Viktor&Rolf,liquid,all,4.8,9576
2026,Flipkart,India,body,perfume,359.0,VILLAIN,liquid,all,4.86649383769435,0
2027,Flipkart,India,body,perfume,549.0,VILLAIN,liquid,all,4.3,80
2028,Flipkart,India,body,perfume,549.0,VILLAIN,liquid,all,4.86649383769435,0
2029,Flipkart,India,body,perfume,750.0,VILLAIN,liquid,all,3.8,45
2030,Flipkart,India,body,perfume,799.0,VILLAIN,liquid,all,4.1,142
2031,ulta,USA,body,perfume,775.33,Vitabath,liquid,all,2.4,16
2032,ulta,USA,body,perfume,775.33,Vitabath,liquid,all,4.1,27
2033,Flipkart,India,body,perfume,240.0,VIWA Perfumes,liquid,all,4.4,36735
2034,Flipkart,India,body,perfume,183.0,Wild Stone,liquid,all,4.2,32
2035,Flipkart,India,body,perfume,349.0,Wild Stone,liquid,all,4.4,3534
2036,Flipkart,India,body,perfume,382.0,Wild Stone,liquid,all,4.1,463
2037,Flipkart,India,body,perfume,389.0,Wild Stone,liquid,all,4.4,2012
2038,Flipkart,India,body,bodywash,15.98,Wiz LIQUID SOAP,liquid,all,5.0,0
2039,Flipkart,India,body,perfume,369.0,WOW Skin Science,liquid,all,4.3,919
2040,Flipkart,India,body,perfume,369.0,WOW Skin Science,liquid,all,4.7,3
2041,Flipkart,India,body,perfume,219.0,X drax,liquid,all,4.2,712
2042,Flipkart,India,body,perfume,63.0,Yardley,liquid,all,4.0,1617
2043,Flipkart,India,body,perfume,69.0,Yardley,liquid,all,4.4,912
2044,Flipkart,India,body,perfume,70.0,Yardley,liquid,all,4.3,82
2045,Flipkart,India,body,perfume,70.0,Yardley,liquid,all,3.7,9
2046,Flipkart,India,body,perfume,133.0,Yardley,liquid,all,4.2,126
2047,Flipkart,India,body,perfume,225.0,Yardley,liquid,all,4.1,856
2048,Flipkart,India,body,perfume,240.0,Yardley,liquid,all,4.0,2066
2049,Flipkart,India,body,perfume,249.0,Yardley,liquid,all,4.3,136
2050,Flipkart,India,body,perfume,249.0,Yardley,liquid,all,4.9,12
2051,Flipkart,India,body,perfume,401.0,Yardley,liquid,all,3.7,19048
2052,Flipkart,India,body,perfume,409.0,Yardley,liquid,all,4.4,755
2053,Flipkart,India,body,perfume,627.0,Yardley,liquid,all,4.4,5027
2054,ulta,USA,body,perfume,2451.0,Yves Saint Laurent,liquid,all,4.5,30
2055,ulta,USA,body,perfume,2777.8,Yves Saint Laurent,liquid,all,4.6,4209
2056,ulta,USA,body,perfume,2777.8,Yves Saint Laurent,liquid,all,4.7,6948
2057,ulta,USA,body,perfume,2777.8,Yves Saint Laurent,liquid,all,4.7,1365
2058,ulta,USA,body,perfume,2777.8,Yves Saint Laurent,liquid,all,4.6,1602
2059,ulta,USA,body,perfume,2777.8,Yves Saint Laurent,liquid,all,4.7,4683
2060,Sephora,India,body,perfume,4300.0,Yves Saint Laurent,liquid,all,4.24,10
2061,Sephora,India,body,perfume,5900.0,Yves Saint Laurent,liquid,all,4.16,13
2062,ulta,USA,body,perfume,6699.4,Yves Saint Laurent,liquid,all,4.8,943
2063,ulta,USA,body,perfume,6944.5,Yves Saint Laurent,liquid,all,4.7,4683
2064,Sephora,India,body,perfume,7200.0,Yves Saint Laurent,liquid,all,4.13,11
2065,ulta,USA,body,perfume,7271.3,Yves Saint Laurent,liquid,all,4.2,409
2066,ulta,USA,body,perfume,7271.3,Yves Saint Laurent,liquid,all,5.0,1
2067,ulta,USA,body,perfume,7761.5,Yves Saint Laurent,liquid,all,4.7,2655
2068,ulta,USA,body,perfume,7761.5,Yves Saint Laurent,liquid,all,4.7,791
2069,ulta,USA,body,perfume,7761.5,Yves Saint Laurent,liquid,all,4.6,4209
2070,Sephora,India,body,perfume,7800.0,Yves Saint Laurent,liquid,all,4.21,18
2071,Sephora,India,body,perfume,7800.0,Yves Saint Laurent,liquid,all,4.23,12
2072,ulta,USA,body,perfume,8088.3,Yves Saint Laurent,liquid,all,4.7,1162
2073,ulta,USA,body,perfume,8088.3,Yves Saint Laurent,liquid,all,5.0,1
2074,Sephora,India,body,perfume,8550.0,Yves Saint Laurent,liquid,all,4.07,6
2075,ulta,USA,body,perfume,8987.0,Yves Saint Laurent,liquid,all,4.6,2352
2076,ulta,USA,body,perfume,9722.3,Yves Saint Laurent,liquid,all,4.3,62
2077,ulta,USA,body,perfume,9804.0,Yves Saint Laurent,liquid,all,4.8,2790
2078,ulta,USA,body,perfume,12091.6,Yves Saint Laurent,liquid,all,4.7,4427
2079,ulta,USA,body,perfume,12091.6,Yves Saint Laurent,liquid,all,4.7,1365
2080,ulta,USA,body,perfume,12663.5,Yves Saint Laurent,liquid,all,4.7,734
2081,ulta,USA,body,perfume,12663.5,Yves Saint Laurent,liquid,all,4.7,6948
2082,ulta,USA,body,perfume,14624.3,Yves Saint Laurent,liquid,all,4.6,1602
2083,ulta,USA,body,perfume,15359.6,Yves Saint Laurent,liquid,all,4.8,959
2084,Flipkart,India,body,perfume,649.0,BEARDO,liquid,all,4.86649383769435,0
2085,Flipkart,India,body,perfume,1200.0,BEARDO,liquid,all,4.2,78
2086,Flipkart,India,body,perfume,1200.0,BEARDO,liquid,all,4.3,120
2087,Flipkart,India,body,bodywash,169.0,MEDIMIX AYURVEDIC,lotion,all,5.0,0
2088,Flipkart,India,body,soap,399.0,7 Days,solid,all,4.1,41
2089,Flipkart,India,body,soap,499.0,7 Days,solid,all,4.1,185
2090,Sephora,India,body,bodywash,5000.0,ABHATi SUISSE,solid,all,4.08,5
2091,Flipkart,India,body,soap,499.0,Amueroz,solid,all,4.4,7
2092,Sephora,India,body,bodywash,5150.0,Anastasia Beverly Hills,solid,all,4.33,30
2093,Flipkart,India,body,soap,400.0,ARAMUSK,solid,all,4.3,2491
2094,Flipkart,India,body,soap,600.0,ARAMUSK,solid,all,4.3,863
2095,Flipkart,India,body,soap,399.0,ARATA,solid,all,3.7,9
2096,Flipkart,India,body,soap,149.0,Atulya,solid,all,4.86649383769435,0
2097,Flipkart,India,body,soap,237.0,AVON,solid,all,4.5,80
2098,Flipkart,India,body,soap,445.0,AVON,solid,all,4.4,21
2099,Flipkart,India,body,soap,495.0,Azafran Organics,solid,all,3.8,24
2100,Flipkart,India,body,soap,252.0,BAJAJ,solid,all,4.3,1962
2101,Flipkart,India,body,soap,195.0,BEARDO,solid,all,4.1,5099
2102,Flipkart,India,body,soap,400.0,BEARDO,solid,all,4.0,17
2103,Flipkart,India,body,soap,199.0,Bella vita organic,solid,all,4.1,155
2104,Flipkart,India,body,soap,199.0,Bella vita organic,solid,all,4.2,61
2105,Flipkart,India,body,soap,199.0,Bella vita organic,solid,all,4.3,118
2106,Flipkart,India,body,soap,199.0,Bella vita organic,solid,all,4.2,78
2107,Flipkart,India,body,soap,199.0,Bella vita organic,solid,all,4.2,23
2108,Flipkart,India,body,soap,199.0,Bella vita organic,solid,all,4.0,24
2109,Flipkart,India,body,soap,398.0,Bella vita organic,solid,all,4.6,17
2110,Flipkart,India,body,soap,400.0,Bioderma,solid,all,4.3,126
2111,Flipkart,India,body,soap,90.0,BIOTIQUE,solid,all,4.3,1187
2112,Flipkart,India,body,soap,90.0,BIOTIQUE,solid,all,4.2,1846
2113,Flipkart,India,body,soap,195.0,BOMBAY SHAVING COMPANY,solid,all,3.9,151
2114,Flipkart,India,body,soap,195.0,BOMBAY SHAVING COMPANY,solid,all,4.0,117
2115,Flipkart,India,body,soap,345.0,BOMBAY SHAVING COMPANY,solid,all,4.1,16253
2116,Flipkart,India,body,soap,585.0,BOMBAY SHAVING COMPANY,solid,all,4.3,126
2117,Flipkart,India,body,soap,585.0,BOMBAY SHAVING COMPANY,solid,all,4.2,180
2118,Flipkart,India,body,soap,585.0,BOMBAY SHAVING COMPANY,solid,all,4.1,151
2119,Flipkart,India,body,soap,330.0,BOROPLUS,solid,all,4.4,77844
2120,Flipkart,India,body,soap,330.0,BOROPLUS,solid,all,4.4,17467
2121,Flipkart,India,body,soap,330.0,BOROPLUS,solid,all,4.3,117
2122,Flipkart,India,body,soap,298.0,Brinton,solid,all,4.3,180
2123,Flipkart,India,body,soap,596.0,Brinton,solid,all,4.3,180
2124,Flipkart,India,body,soap,550.0,BUMEBINE,solid,all,4.7,3
2125,Flipkart,India,body,soap,550.0,BUMEBINE,solid,all,4.3,6
2126,Sephora,India,body,bodywash,1800.0,BURT'S BEES,solid,all,4.4,32
2127,Flipkart,India,body,soap,420.0,Cetaphil,solid,all,4.2,541
2128,Flipkart,India,body,soap,840.0,Cetaphil,solid,all,4.3,596
2129,Flipkart,India,body,soap,1260.0,Cetaphil,solid,all,4.5,32
2130,Flipkart,India,body,soap,32.0,Chandrika,solid,all,4.86649383769435,0
2131,Flipkart,India,body,soap,147.0,Chandrika,solid,all,4.4,15116
2132,Flipkart,India,body,soap,304.0,Chandrika,solid,all,4.3,447
2133,Flipkart,India,body,soap,312.0,Chandrika,solid,all,4.4,4027
2134,Flipkart,India,body,soap,690.0,Chandrika,solid,all,4.3,8613
2135,Flipkart,India,body,soap,352.0,CINTHOL,solid,all,4.4,7183
2136,Flipkart,India,body,soap,360.0,CINTHOL,solid,all,4.4,4072
2137,Flipkart,India,body,soap,369.0,CINTHOL,solid,all,4.4,20208
2138,Flipkart,India,body,soap,405.0,CINTHOL,solid,all,4.4,11763
2139,Sephora,India,body,bodywash,4000.0,Clarins,solid,all,4.2,15
2140,Sephora,India,body,bodywash,4000.0,Clarins,solid,all,4.2,15
2141,Sephora,India,body,bodywash,4000.0,Clarins,solid,all,4.2,15
2142,Flipkart,India,body,soap,870.0,CLEOPATRA,solid,all,4.3,148
2143,Flipkart,India,body,soap,1195.0,CLEOPATRA,solid,all,4.3,60
2144,Flipkart,India,body,soap,499.0,COSMONINE,solid,all,4.86649383769435,0
2145,Flipkart,India,body,soap,499.0,COSMONINE,solid,all,4.86649383769435,0
2146,Flipkart,India,body,soap,499.0,COSMONINE,solid,all,4.86649383769435,0
2147,Flipkart,India,body,soap,999.0,COSMONINE,solid,all,4.86649383769435,0
2148,Flipkart,India,body,soap,300.0,Cycle,solid,all,4.86649383769435,0
2149,Flipkart,India,body,soap,425.0,D Roots Botanica,solid,all,4.1,856
2150,Flipkart,India,body,soap,425.0,D Roots Botanica,solid,all,4.2,778
2151,Flipkart,India,body,soap,425.0,D Roots Botanica,solid,all,4.2,37
2152,Flipkart,India,body,soap,180.0,DENVER,solid,all,4.3,23
2153,Flipkart,India,body,soap,270.0,DENVER,solid,all,4.2,32
2154,Flipkart,India,body,soap,350.0,DENVER,solid,all,4.2,3686
2155,Flipkart,India,body,soap,150.0,Dettol,solid,all,4.4,4173
2156,Flipkart,India,body,soap,166.0,Dettol,solid,all,4.4,13101
2157,Flipkart,India,body,soap,169.0,Dettol,solid,all,4.3,515
2158,Flipkart,India,body,soap,270.0,Dettol,solid,all,4.4,671
2159,Flipkart,India,body,soap,322.0,Dettol,solid,all,4.1,7
2160,Flipkart,India,body,soap,322.0,Dettol,solid,all,4.5,35784
2161,Flipkart,India,body,soap,362.0,Dettol,solid,all,4.4,4263
2162,Flipkart,India,body,soap,600.0,Dettol,solid,all,4.4,912
2163,Flipkart,India,body,soap,804.0,Dettol,solid,all,4.4,1675
2164,Flipkart,India,body,soap,900.0,Dettol,solid,all,4.4,1603
2165,Flipkart,India,body,soap,280.0,DOVE,solid,all,4.5,63039
2166,Flipkart,India,body,soap,296.0,DOVE,solid,all,4.4,5027
2167,Flipkart,India,body,soap,357.0,DOVE,solid,all,4.5,5235
